0.14073682911548377	0.14073682911548377
0.14443651792020773	0.14443651792020773
0.15685387317480429	0.15685387317480429
0.16702405010415025	0.16702405010415025
0.17984416449041060	0.17984416449041060
0.18713381006187044	0.18713381006187044
0.20330617490419262	0.20330617490419262
0.20493639715103493	0.20493639715103493
0.29907110617146276	0.29907110617146276
0.30055324939259637	0.30055324939259637
0.30687040435957230	0.30687040435957230
0.36485358241374655	0.36485358241374655
0.41798088494725877	0.41798088494725877
0.42977462224712082	0.42977462224712082
0.43984536442483213	0.43984536442483213
0.49109683294656425	0.49109683294656425
0.50639510562594248	0.50639510562594248
0.52916394427877378	0.52916394427877378
0.53252706888806955	0.53252706888806955
0.54054149305724775	0.54054149305724775
0.55387059321400156	0.55387059321400156
0.61462915975642640	0.61462915975642640
0.62907930633891695	0.62907930633891695
0.66140683725114957	0.66140683725114957
0.66978380175350938	0.66978380175350938
0.71456351761452397	0.71456351761452397
0.82594354132898695	0.82594354132898695
0.92499658994507272	0.92499658994507272
